sno,act,srcUpdateTime,total,available_rent_bikes,latitude,longitude
500106065,1,2024-07-19 23:17:24,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:18:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:19:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:20:29,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:21:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:22:26,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:23:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:24:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:25:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:26:22,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:27:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:28:24,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:29:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:30:29,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:31:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:32:24,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:33:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:34:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:35:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:36:23,41,1,25.04178,121.51907
500106065,1,2024-07-19 23:37:23,41,1,25.04178,121.51907
500106065,1,2024-07-19 23:38:22,41,1,25.04178,121.51907
500106065,1,2024-07-19 23:39:23,41,1,25.04178,121.51907
500106065,1,2024-07-19 23:40:29,41,1,25.04178,121.51907
500106065,1,2024-07-19 23:41:23,41,1,25.04178,121.51907
500106065,1,2024-07-19 23:42:26,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:43:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:44:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:45:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:46:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:47:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:48:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:49:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:50:32,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:51:22,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:52:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:53:22,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:54:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:55:22,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:56:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:57:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:58:23,41,0,25.04178,121.51907
500106065,1,2024-07-19 23:59:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:00:30,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:01:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:02:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:03:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:04:26,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:05:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:06:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:07:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:08:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:09:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:10:29,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:11:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:13:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:14:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:15:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:16:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:17:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:18:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:19:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:20:29,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:21:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:22:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:23:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:24:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:25:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:26:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:27:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:28:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:29:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:30:32,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:31:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:32:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:33:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:34:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:35:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:36:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:37:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:38:22,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:39:23,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:40:28,41,0,25.04178,121.51907
500106065,1,2024-07-20 00:41:22,41,4,25.04178,121.51907
500106065,1,2024-07-20 00:42:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:43:22,41,8,25.04178,121.51907
500106065,1,2024-07-20 00:44:23,41,8,25.04178,121.51907
500106065,1,2024-07-20 00:45:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:45:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:47:23,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:48:23,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:49:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:50:28,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:51:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 00:52:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:53:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:54:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:55:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:56:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:56:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 00:58:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 00:59:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 00:59:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:00:28,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:01:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:03:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:04:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:05:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:06:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:07:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:08:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:09:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:09:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:11:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:12:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:13:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:14:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:15:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:16:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:17:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:18:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:19:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:20:28,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:21:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:22:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:23:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:24:26,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:25:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:26:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:27:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:28:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:29:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:30:28,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:31:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:32:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:33:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:34:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:35:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:36:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:37:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:38:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:39:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:40:28,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:41:22,41,7,25.04178,121.51907
500106065,1,2024-07-20 01:42:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:43:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:44:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:45:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:46:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:47:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:48:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:49:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:50:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:51:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:52:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:53:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:54:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:55:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:56:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 01:57:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:58:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 01:59:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:00:29,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:01:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:02:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:03:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:04:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:05:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:06:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:07:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:08:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:09:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:10:26,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:11:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:12:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:13:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:14:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:15:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:16:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:17:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:18:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:19:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:20:24,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:21:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:22:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:23:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:24:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:25:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:26:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:27:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:28:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:29:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:30:26,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:31:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:32:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:33:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:34:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:35:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:36:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:37:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:38:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:39:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:40:26,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:41:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:42:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:43:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:44:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:45:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:46:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:47:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:48:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:49:23,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:50:24,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:51:22,41,5,25.04178,121.51907
500106065,1,2024-07-20 02:52:24,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:53:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:54:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:55:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:56:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:57:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:58:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 02:59:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:00:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:01:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:02:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:03:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:04:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:05:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:06:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:07:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:08:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:09:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:10:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:11:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:12:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:13:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:14:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:15:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:16:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:17:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:18:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:19:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:20:31,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:21:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:22:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:23:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:24:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:25:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:26:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:27:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:28:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:29:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:30:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:31:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:32:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:34:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:35:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:36:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:37:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:38:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:39:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:40:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:41:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:42:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:43:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:44:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:45:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:46:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:47:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:48:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:49:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:50:27,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:51:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:52:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:53:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:54:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:55:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:56:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:57:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:58:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 03:59:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:00:29,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:01:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:02:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:03:23,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:04:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:05:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:06:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:07:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:08:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:08:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:10:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:11:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:12:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:13:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:14:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:15:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:16:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:17:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:18:21,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:19:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:20:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:21:26,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:22:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:23:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:24:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:25:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:26:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:27:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:28:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:29:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:30:28,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:31:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:32:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:33:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:34:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:35:22,41,6,25.04178,121.51907
500106065,1,2024-07-20 04:36:22,41,6,25.04178,121.51907
